dataset,angle_deg,preprocessing,wavenumber_cm,processed_signal
SiC_10deg,10.0,center_only,2356.3469999999998,0.0029542844382201283
SiC_10deg,10.0,center_only,2358.3469999999998,0.002471064157722219
SiC_10deg,10.0,center_only,2360.3469999999998,0.0023091004062699427
SiC_10deg,10.0,center_only,2362.3469999999998,0.0024215599768093454
SiC_10deg,10.0,center_only,2364.3469999999998,0.0023485333508757034
SiC_10deg,10.0,center_only,2366.3469999999998,0.002192346951913088
SiC_10deg,10.0,center_only,2368.3469999999998,0.0020084678556476776
SiC_10deg,10.0,center_only,2370.3469999999998,0.0016578179604193333
SiC_10deg,10.0,center_only,2372.3469999999998,0.001604367122245015
SiC_10deg,10.0,center_only,2374.3469999999998,0.0017768419954815873
SiC_10deg,10.0,center_only,2376.3469999999998,0.0017453208502533901
SiC_10deg,10.0,center_only,2378.3469999999998,0.001525762396190261
SiC_10deg,10.0,center_only,2380.3469999999998,0.0014675293073073414
SiC_10deg,10.0,center_only,2382.3469999999998,0.0011526597806623962
SiC_10deg,10.0,center_only,2384.3469999999998,0.0007518099174734227
SiC_10deg,10.0,center_only,2386.3469999999998,0.0005667010953621376
SiC_10deg,10.0,center_only,2388.3469999999998,0.0005557082313735751
SiC_10deg,10.0,center_only,2390.3469999999998,4.437369482190867e-06
SiC_10deg,10.0,center_only,2392.3469999999998,-0.00037330233729859774
SiC_10deg,10.0,center_only,2394.3469999999998,-0.0005853314162320433
SiC_10deg,10.0,center_only,2396.3469999999998,-0.0008483539455972633
SiC_10deg,10.0,center_only,2398.3469999999998,-0.0009473715621947931
SiC_10deg,10.0,center_only,2400.3469999999998,-0.0012270092360536777
SiC_10deg,10.0,center_only,2402.3469999999998,-0.0013734830169666312
SiC_10deg,10.0,center_only,2404.3469999999998,-0.001732282648916783
SiC_10deg,10.0,center_only,2406.3469999999998,-0.0020826480667591185
SiC_10deg,10.0,center_only,2408.3469999999998,-0.0024038475534809978
SiC_10deg,10.0,center_only,2410.3469999999998,-0.002590875028999934
SiC_10deg,10.0,center_only,2412.3469999999998,-0.003077743054103438
SiC_10deg,10.0,center_only,2414.3469999999998,-0.0030505324989166804
SiC_10deg,10.0,center_only,2416.3469999999998,-0.0035100549812817905
SiC_10deg,10.0,center_only,2418.3469999999998,-0.003670133173813095
SiC_10deg,10.0,center_only,2420.3469999999998,-0.0036795845889580348
SiC_10deg,10.0,center_only,2422.3469999999998,-0.004025603665514105
SiC_10deg,10.0,center_only,2424.3469999999998,-0.004291071789165796
SiC_10deg,10.0,center_only,2426.3469999999998,-0.004261832942277832
SiC_10deg,10.0,center_only,2428.3469999999998,-0.004517513544182339
SiC_10deg,10.0,center_only,2430.3469999999998,-0.004599757073398075
SiC_10deg,10.0,center_only,2432.3469999999998,-0.004810965719871163
SiC_10deg,10.0,center_only,2434.3469999999998,-0.0048440465211159744
SiC_10deg,10.0,center_only,2436.3469999999998,-0.004895685307743619
SiC_10deg,10.0,center_only,2438.3469999999998,-0.005199990902858664
SiC_10deg,10.0,center_only,2440.3469999999998,-0.004973899525134745
SiC_10deg,10.0,center_only,2442.3469999999998,-0.005278982744352428
SiC_10deg,10.0,center_only,2444.3469999999998,-0.005267406256385637
SiC_10deg,10.0,center_only,2446.3469999999998,-0.005179316327132477
SiC_10deg,10.0,center_only,2448.3469999999998,-0.005452812980207167
SiC_10deg,10.0,center_only,2450.3469999999998,-0.005357298263854671
SiC_10deg,10.0,center_only,2452.3469999999998,-0.00555279381167717
SiC_10deg,10.0,center_only,2454.3469999999998,-0.005448195709290227
SiC_10deg,10.0,center_only,2456.3469999999998,-0.005431809381863467
SiC_10deg,10.0,center_only,2458.3469999999998,-0.0052973012136469655
SiC_10deg,10.0,center_only,2460.3469999999998,-0.0052040992481161286
SiC_10deg,10.0,center_only,2462.3469999999998,-0.004950789972568204
SiC_10deg,10.0,center_only,2464.3469999999998,-0.004974756022443266
SiC_10deg,10.0,center_only,2466.3469999999998,-0.004863523207008197
SiC_10deg,10.0,center_only,2468.3469999999998,-0.005016084167991791
SiC_10deg,10.0,center_only,2470.3469999999998,-0.004708317909912774
SiC_10deg,10.0,center_only,2472.3469999999998,-0.004624947932111795
SiC_10deg,10.0,center_only,2474.3469999999998,-0.00434609409621986
SiC_10deg,10.0,center_only,2476.3469999999998,-0.003931479991655357
SiC_10deg,10.0,center_only,2478.3469999999998,-0.003791937058460343
SiC_10deg,10.0,center_only,2480.3469999999998,-0.0035123208987093146
SiC_10deg,10.0,center_only,2482.3469999999998,-0.0035866508771325023
SiC_10deg,10.0,center_only,2484.3469999999998,-0.0033498058621948545
SiC_10deg,10.0,center_only,2486.3469999999998,-0.0029879976843939504
SiC_10deg,10.0,center_only,2488.3469999999998,-0.002972137447464579
SiC_10deg,10.0,center_only,2490.3469999999998,-0.002474331885016362
SiC_10deg,10.0,center_only,2492.3469999999998,-0.0023638497750578524
SiC_10deg,10.0,center_only,2494.3469999999998,-0.0020473618128172277
SiC_10deg,10.0,center_only,2496.3469999999998,-0.0018699927462198784
SiC_10deg,10.0,center_only,2498.3469999999998,-0.00163592174144786
SiC_10deg,10.0,center_only,2500.3469999999998,-0.0014157017364685165
SiC_10deg,10.0,center_only,2502.3469999999998,-0.0010837783370910847
SiC_10deg,10.0,center_only,2504.3469999999998,-0.0007035760642693789
SiC_10deg,10.0,center_only,2506.3469999999998,-0.0006328855253418253
SiC_10deg,10.0,center_only,2508.3469999999998,-0.00029372668377147804
SiC_10deg,10.0,center_only,2510.3469999999998,0.00016523775954432884
SiC_10deg,10.0,center_only,2512.3469999999998,0.00041763946311640376
SiC_10deg,10.0,center_only,2514.3469999999998,0.0007528235361453361
SiC_10deg,10.0,center_only,2516.3469999999998,0.000998266070170395
SiC_10deg,10.0,center_only,2518.3469999999998,0.0015408025986747842
SiC_10deg,10.0,center_only,2520.3469999999998,0.0017084878624940292
SiC_10deg,10.0,center_only,2522.3469999999998,0.002134660705506969
SiC_10deg,10.0,center_only,2524.3469999999998,0.0023485327021205427
SiC_10deg,10.0,center_only,2526.3469999999998,0.0024579827222126482
SiC_10deg,10.0,center_only,2528.3469999999998,0.0026469742811661423
SiC_10deg,10.0,center_only,2530.3469999999998,0.003098593879713646
SiC_10deg,10.0,center_only,2532.3469999999998,0.0033909044153986045
SiC_10deg,10.0,center_only,2534.3469999999998,0.0037458497585519668
SiC_10deg,10.0,center_only,2536.3469999999998,0.003826127251498279
SiC_10deg,10.0,center_only,2538.3469999999998,0.004113038533033492
SiC_10deg,10.0,center_only,2540.3469999999998,0.004401411812493983
SiC_10deg,10.0,center_only,2542.3469999999998,0.004622821891332202
SiC_10deg,10.0,center_only,2544.3469999999998,0.0048408648888425
SiC_10deg,10.0,center_only,2546.3469999999998,0.005079303115813477
SiC_10deg,10.0,center_only,2548.3469999999998,0.005374505468095647
SiC_10deg,10.0,center_only,2550.3469999999998,0.0054335349270167865
SiC_10deg,10.0,center_only,2552.3469999999998,0.005577690961871551
SiC_10deg,10.0,center_only,2554.3469999999998,0.005589905789049943
SiC_10deg,10.0,center_only,2556.3469999999998,0.005892820046518948
SiC_10deg,10.0,center_only,2558.3469999999998,0.006145981978469078
SiC_10deg,10.0,center_only,2560.3469999999998,0.006197974530336409
SiC_10deg,10.0,center_only,2562.3469999999998,0.006577504273697327
SiC_10deg,10.0,center_only,2564.3469999999998,0.006733553492463573
SiC_10deg,10.0,center_only,2566.3469999999998,0.0067803877311662375
SiC_10deg,10.0,center_only,2568.3469999999998,0.006845452068718089
SiC_10deg,10.0,center_only,2570.3469999999998,0.007036902856892485
SiC_10deg,10.0,center_only,2572.3469999999998,0.006990188380128853
SiC_10deg,10.0,center_only,2574.3469999999998,0.007084305341954589
SiC_10deg,10.0,center_only,2576.3469999999998,0.0070643457771426554
SiC_10deg,10.0,center_only,2578.3469999999998,0.007139517195896394
SiC_10deg,10.0,center_only,2580.3469999999998,0.00704530650792945
SiC_10deg,10.0,center_only,2582.3469999999998,0.007332397607099833
SiC_10deg,10.0,center_only,2584.3469999999998,0.007177323157763649
SiC_10deg,10.0,center_only,2586.3469999999998,0.0073339963203779
SiC_10deg,10.0,center_only,2588.3469999999998,0.007346531100253378
SiC_10deg,10.0,center_only,2590.3469999999998,0.007174990392577019
SiC_10deg,10.0,center_only,2592.3469999999998,0.007086591445689044
SiC_10deg,10.0,center_only,2594.3469999999998,0.0070287200817885365
SiC_10deg,10.0,center_only,2596.3469999999998,0.006845484595689039
SiC_10deg,10.0,center_only,2598.3469999999998,0.006729442188842499
SiC_10deg,10.0,center_only,2600.3469999999998,0.006742562541539626
SiC_10deg,10.0,center_only,2602.3469999999998,0.006670388667265853
SiC_10deg,10.0,center_only,2604.3469999999998,0.006634596740709764
SiC_10deg,10.0,center_only,2606.3469999999998,0.006313073894236659
SiC_10deg,10.0,center_only,2608.3469999999998,0.006336151308344723
SiC_10deg,10.0,center_only,2610.3469999999998,0.006231371797556257
SiC_10deg,10.0,center_only,2612.3469999999998,0.0058886027089670445
SiC_10deg,10.0,center_only,2614.3469999999998,0.005725209912079088
SiC_10deg,10.0,center_only,2616.3469999999998,0.005682507349008381
SiC_10deg,10.0,center_only,2618.3469999999998,0.0056221673361454005
SiC_10deg,10.0,center_only,2620.3469999999998,0.0056239103521207034
SiC_10deg,10.0,center_only,2622.3469999999998,0.005226042320377766
SiC_10deg,10.0,center_only,2624.3469999999998,0.0050160920270168885
SiC_10deg,10.0,center_only,2626.3469999999998,0.004770768678261733
SiC_10deg,10.0,center_only,2628.3469999999998,0.004464081759796901
SiC_10deg,10.0,center_only,2630.3469999999998,0.004190813781373731
SiC_10deg,10.0,center_only,2632.3469999999998,0.0037730898469339746
SiC_10deg,10.0,center_only,2634.3469999999998,0.003722723798178701
SiC_10deg,10.0,center_only,2636.3469999999998,0.0036736046610418294
SiC_10deg,10.0,center_only,2638.3469999999998,0.0034056920075148656
SiC_10deg,10.0,center_only,2640.3469999999998,0.0030622581531579707
SiC_10deg,10.0,center_only,2642.3469999999998,0.0029054449689902284
SiC_10deg,10.0,center_only,2644.3469999999998,0.002668447479091507
SiC_10deg,10.0,center_only,2646.3469999999998,0.0024744974253829988
SiC_10deg,10.0,center_only,2648.3469999999998,0.002234207240709829
SiC_10deg,10.0,center_only,2650.3469999999998,0.0021157499369753585
SiC_10deg,10.0,center_only,2652.3469999999998,0.0017632790062701298
SiC_10deg,10.0,center_only,2654.3469999999998,0.0015334958226597972
SiC_10deg,10.0,center_only,2656.3469999999998,0.0013161882207927411
SiC_10deg,10.0,center_only,2658.3469999999998,0.0009953059315811474
SiC_10deg,10.0,center_only,2660.3469999999998,0.0009809513461042085
SiC_10deg,10.0,center_only,2662.3469999999998,0.0006035724992159153
SiC_10deg,10.0,center_only,2664.3469999999998,0.000576515762701485
SiC_10deg,10.0,center_only,2666.3469999999998,0.00014714182577213464
SiC_10deg,10.0,center_only,2668.3469999999998,-0.00012698257692489445
SiC_10deg,10.0,center_only,2670.3469999999998,-0.00031288995472592007
SiC_10deg,10.0,center_only,2672.3469999999998,-0.0004646957945599328
SiC_10deg,10.0,center_only,2674.3469999999998,-0.0004744173310744504
SiC_10deg,10.0,center_only,2676.3469999999998,-0.0004884699852239216
SiC_10deg,10.0,center_only,2678.3469999999998,-0.0006889667001615807
SiC_10deg,10.0,center_only,2680.3469999999998,-0.001071109138543358
SiC_10deg,10.0,center_only,2682.3469999999998,-0.0011796877451823173
SiC_10deg,10.0,center_only,2684.3469999999998,-0.0012331236296221904
SiC_10deg,10.0,center_only,2686.3469999999998,-0.001346983984808925
SiC_10deg,10.0,center_only,2688.3469999999998,-0.0013834159829416715
SiC_10deg,10.0,center_only,2690.3469999999998,-0.001566069506178186
SiC_10deg,10.0,center_only,2692.3469999999998,-0.0016992737113649126
SiC_10deg,10.0,center_only,2694.3469999999998,-0.001801334251613801
SiC_10deg,10.0,center_only,2696.3469999999998,-0.0018855044406180244
SiC_10deg,10.0,center_only,2698.3469999999998,-0.0019433643007840673
SiC_10deg,10.0,center_only,2700.3469999999998,-0.001988394228654433
SiC_10deg,10.0,center_only,2702.3469999999998,-0.001838317835223785
SiC_10deg,10.0,center_only,2704.3469999999998,-0.0018397894785509294
SiC_10deg,10.0,center_only,2706.3469999999998,-0.0018536521381282978
SiC_10deg,10.0,center_only,2708.3469999999998,-0.0018609836713233963
SiC_10deg,10.0,center_only,2710.3469999999998,-0.001875945565514292
SiC_10deg,10.0,center_only,2712.3469999999998,-0.0017385199802446016
SiC_10deg,10.0,center_only,2714.3469999999998,-0.0017837273866761483
SiC_10deg,10.0,center_only,2716.3469999999998,-0.0017671648802070894
SiC_10deg,10.0,center_only,2718.3469999999998,-0.0017541095460122946
SiC_10deg,10.0,center_only,2720.3469999999998,-0.0017793697812819587
SiC_10deg,10.0,center_only,2722.3469999999998,-0.001629802650991441
SiC_10deg,10.0,center_only,2724.3469999999998,-0.0014163362335640473
SiC_10deg,10.0,center_only,2726.3469999999998,-0.0010257610613649548
SiC_10deg,10.0,center_only,2728.3469999999998,-0.0010322925839338914
SiC_10deg,10.0,center_only,2730.3469999999998,-0.0009984707775474722
SiC_10deg,10.0,center_only,2732.3469999999998,-0.0007176989094976327
SiC_10deg,10.0,center_only,2734.3469999999998,-0.0007417099812818961
SiC_10deg,10.0,center_only,2736.3469999999998,-0.0005285174634398204
SiC_10deg,10.0,center_only,2738.3469999999998,-0.0005192281530661536
SiC_10deg,10.0,center_only,2740.3469999999998,-0.0002081823211161904
SiC_10deg,10.0,center_only,2742.3469999999998,-0.00012461214850181812
SiC_10deg,10.0,center_only,2744.3469999999998,-0.00012054474891684541
SiC_10deg,10.0,center_only,2746.3469999999998,8.15474124939708e-05
SiC_10deg,10.0,center_only,2748.3469999999998,0.0003021080369751683
SiC_10deg,10.0,center_only,2750.3469999999998,0.0005236456212076024
SiC_10deg,10.0,center_only,2752.3469999999998,0.0008110882145686005
SiC_10deg,10.0,center_only,2754.3469999999998,0.000967126975149557
SiC_10deg,10.0,center_only,2756.3469999999998,0.0011467119017055105
SiC_10deg,10.0,center_only,2758.3469999999998,0.0013482833204138955
SiC_10deg,10.0,center_only,2760.3469999999998,0.0016062482027429381
SiC_10deg,10.0,center_only,2762.3469999999998,0.001903344863892098
SiC_10deg,10.0,center_only,2764.3469999999998,0.00196429087639452
SiC_10deg,10.0,center_only,2766.3469999999998,0.002255279878054184
SiC_10deg,10.0,center_only,2768.3469999999998,0.002688323162908929
SiC_10deg,10.0,center_only,2770.3469999999998,0.002863426068239888
SiC_10deg,10.0,center_only,2772.3469999999998,0.0031099798228674813
SiC_10deg,10.0,center_only,2774.3469999999998,0.0034871778371840523
SiC_10deg,10.0,center_only,2776.3469999999998,0.003648194260626958
SiC_10deg,10.0,center_only,2778.3469999999998,0.003951064623282374
SiC_10deg,10.0,center_only,2780.3469999999998,0.004056152583033323
SiC_10deg,10.0,center_only,2782.3469999999998,0.004481660642774304
SiC_10deg,10.0,center_only,2784.3469999999998,0.00432914420461028
SiC_10deg,10.0,center_only,2786.3469999999998,0.004574846810476013
SiC_10deg,10.0,center_only,2788.3469999999998,0.004785633090917341
SiC_10deg,10.0,center_only,2790.3469999999998,0.0049862100295063605
SiC_10deg,10.0,center_only,2792.3469999999998,0.005284685960834146
SiC_10deg,10.0,center_only,2794.3469999999998,0.0055872355050250455
SiC_10deg,10.0,center_only,2796.3469999999998,0.005599979439464858
SiC_10deg,10.0,center_only,2798.3469999999998,0.0057491547232824125
SiC_10deg,10.0,center_only,2800.3469999999998,0.005897143581788611
SiC_10deg,10.0,center_only,2802.3469999999998,0.006184240173282396
SiC_10deg,10.0,center_only,2804.3469999999998,0.006248750536145348
SiC_10deg,10.0,center_only,2806.3469999999998,0.006329485405855012
SiC_10deg,10.0,center_only,2808.3469999999998,0.006470533392784417
SiC_10deg,10.0,center_only,2810.3469999999998,0.006768080966435913
SiC_10deg,10.0,center_only,2812.3469999999998,0.006936940466021002
SiC_10deg,10.0,center_only,2814.3469999999998,0.007022771000875672
SiC_10deg,10.0,center_only,2816.3469999999998,0.007083721702401458
SiC_10deg,10.0,center_only,2818.3469999999998,0.0072931900272241446
SiC_10deg,10.0,center_only,2820.3469999999998,0.007260553440910811
SiC_10deg,10.0,center_only,2822.3469999999998,0.00737594904153957
SiC_10deg,10.0,center_only,2824.3469999999998,0.00757489025066832
SiC_10deg,10.0,center_only,2826.3469999999998,0.007726947768303238
SiC_10deg,10.0,center_only,2828.3469999999998,0.007664901208198488
SiC_10deg,10.0,center_only,2830.3469999999998,0.007738030085938097
SiC_10deg,10.0,center_only,2832.3469999999998,0.007866067305921154
SiC_10deg,10.0,center_only,2834.3469999999998,0.0077362705811661325
SiC_10deg,10.0,center_only,2836.3469999999998,0.007417300227453211
SiC_10deg,10.0,center_only,2838.3469999999998,0.007653810666435862
SiC_10deg,10.0,center_only,2840.3469999999998,0.007632893723519524
SiC_10deg,10.0,center_only,2842.3469999999998,0.00773097195855213
SiC_10deg,10.0,center_only,2844.3469999999998,0.0075947493214490736
SiC_10deg,10.0,center_only,2846.3469999999998,0.007827213439464908
SiC_10deg,10.0,center_only,2848.3469999999998,0.00794976229714131
SiC_10deg,10.0,center_only,2850.3469999999998,0.007590699651498056
SiC_10deg,10.0,center_only,2852.3469999999998,0.007646955021829938
SiC_10deg,10.0,center_only,2854.3469999999998,0.00744053639589648
SiC_10deg,10.0,center_only,2856.3469999999998,0.007348493159382241
SiC_10deg,10.0,center_only,2858.3469999999998,0.007168275993199413
SiC_10deg,10.0,center_only,2860.3469999999998,0.007369296190087332
SiC_10deg,10.0,center_only,2862.3469999999998,0.007123277651083226
SiC_10deg,10.0,center_only,2864.3469999999998,0.007098341478469078
SiC_10deg,10.0,center_only,2866.3469999999998,0.007049232896518931
SiC_10deg,10.0,center_only,2868.3469999999998,0.006895204958552198
SiC_10deg,10.0,center_only,2870.3469999999998,0.006768329695066466
SiC_10deg,10.0,center_only,2872.3469999999998,0.006477990736145495
SiC_10deg,10.0,center_only,2874.3469999999998,0.006548712026003933
SiC_10deg,10.0,center_only,2876.3469999999998,0.006248937797141335
SiC_10deg,10.0,center_only,2878.3469999999998,0.006037731075564462
SiC_10deg,10.0,center_only,2880.3469999999998,0.006057395694236828
SiC_10deg,10.0,center_only,2882.3469999999998,0.005774923367888263
SiC_10deg,10.0,center_only,2884.3469999999998,0.005496611630751269
SiC_10deg,10.0,center_only,2886.3469999999998,0.0053793907647203265
SiC_10deg,10.0,center_only,2888.3469999999998,0.005055285049008623
SiC_10deg,10.0,center_only,2890.3469999999998,0.004981975823074941
SiC_10deg,10.0,center_only,2892.3469999999998,0.004827859691747122
SiC_10deg,10.0,center_only,2894.3469999999998,0.004783598648364251
SiC_10deg,10.0,center_only,2896.3469999999998,0.004521541912079097
SiC_10deg,10.0,center_only,2898.3469999999998,0.004360280583353776
SiC_10deg,10.0,center_only,2900.3469999999998,0.004199406847556431
SiC_10deg,10.0,center_only,2902.3469999999998,0.004066967971692925
SiC_10deg,10.0,center_only,2904.3469999999998,0.004006906112909131
